7356 50
wall	0.606	2.220	-3.345	-2.028	-1.618	-3.045	0.572	0.428	2.947	-1.897	0.162	-0.656	1.365	-2.452	-1.684	-0.201	-3.377	0.797	-2.627	1.682	2.989	1.797	-4.559	-0.101	0.383	1.140	2.879	1.033	0.223	-0.202	3.838	-0.866	-3.997	1.000	-0.068	-4.057	-2.873	-0.815	4.009	-2.339	-1.826	2.273	5.703	-4.639	2.714	2.331	2.173	1.618	-0.013	-0.986
devices	-1.819	1.528	-3.601	0.896	-0.402	5.527	-1.385	3.196	1.510	-4.122	2.637	-2.372	-4.701	1.402	2.758	0.183	0.773	8.887	3.163	-0.015	-0.050	-1.304	-4.277	1.341	-2.892	0.344	-3.829	0.601	-1.206	-3.425	4.102	-0.868	-0.729	0.822	2.153	0.872	0.695	-0.782	0.397	1.027	-0.470	-0.435	-0.218	0.182	5.151	-4.506	-0.397	-2.222	-2.009	-1.907
connection	1.465	1.241	-4.492	-1.279	0.924	2.270	0.678	2.972	-0.242	0.663	-0.704	0.450	1.111	0.460	-0.356	-5.076	-1.180	0.517	0.254	-0.170	0.424	-0.717	-1.133	-0.292	-0.608	0.157	-1.627	-0.128	4.772	0.010	1.648	-0.135	-0.098	2.318	-0.532	-0.199	-1.464	-0.411	-1.781	-0.279	0.416	1.449	0.339	-4.178	-0.242	-3.024	-0.693	-2.065	0.144	-3.318
rare	-1.361	-2.280	-1.969	3.098	-0.589	-2.396	-0.621	0.711	1.156	-3.515	-1.494	-0.373	1.654	2.640	0.037	2.278	-3.912	1.030	-0.610	-0.624	-2.620	-1.084	0.062	0.678	-0.622	-1.717	-3.703	-4.902	-3.249	1.969	2.045	1.109	-0.416	2.928	0.714	0.551	1.980	4.546	0.387	3.059	0.759	-5.283	2.313	1.307	-1.980	-3.342	2.042	-2.287	-1.741	-0.526
destroyed	-1.802	2.759	-2.173	-3.500	0.829	-4.221	-1.584	0.115	5.453	1.654	-1.146	-1.588	-1.350	-2.299	0.314	3.562	-3.636	2.786	2.181	5.956	3.119	0.266	5.241	0.975	0.175	-1.045	-2.137	-2.250	-4.186	2.134	-1.510	-2.330	-3.765	-0.161	-4.863	-2.538	-3.775	-1.124	2.163	0.054	-0.768	-1.519	1.811	-6.387	-0.657	-0.511	0.280	0.431	-1.698	1.919
closely	-3.240	-2.502	-1.695	1.873	0.806	1.737	-2.270	-3.967	-1.997	-1.992	-1.061	-0.168	-1.302	1.016	3.515	-2.340	0.704	-1.009	2.037	-3.951	-2.421	0.123	0.433	-1.556	1.388	-0.435	-1.814	-0.702	1.550	-1.150	-0.559	0.845	-2.027	-1.378	5.009	1.896	2.727	-0.036	1.822	-0.128	-1.809	3.173	1.263	1.298	2.974	-2.723	2.722	-5.865	2.480	-4.321
pages	3.570	-3.620	0.130	0.778	-1.914	-0.174	-0.666	1.302	2.425	-2.253	3.533	-0.711	-1.983	-0.421	3.120	-1.047	-3.294	-2.224	-0.688	-0.790	-0.363	-0.206	-6.535	0.350	-0.936	3.576	-0.371	0.183	6.619	-2.008	-2.008	-0.395	-1.363	-3.527	-5.373	5.342	-5.676	0.811	0.213	1.128	-2.454	-0.141	2.939	2.147	0.626	2.768	0.470	-2.413	-1.963	2.233
professor	3.064	-1.846	-0.082	-0.808	1.863	2.575	-0.806	-6.005	1.976	5.309	4.429	4.227	5.173	0.121	1.254	-3.907	3.195	-2.177	4.765	3.114	0.609	1.000	-5.913	1.977	0.928	2.877	3.016	-0.205	-1.951	-2.063	-1.417	1.606	2.802	-2.036	4.478	-0.286	0.070	2.685	0.483	-3.563	-3.162	-1.935	-4.406	4.202	-3.756	3.827	-2.879	3.193	1.497	-2.350
evening	0.427	1.829	1.212	-4.432	-0.106	0.844	1.441	9.162	-0.167	1.292	0.440	-3.693	1.400	-2.099	-0.768	0.588	2.495	-6.043	2.358	1.819	-6.334	1.771	-2.152	-0.314	0.518	-0.630	-5.416	-3.013	1.249	-1.562	1.200	2.815	-1.470	-5.429	2.236	-2.989	-1.054	1.345	0.950	0.108	0.220	0.154	1.195	-0.739	0.740	4.574	0.424	2.572	-0.813	3.357
killing	3.455	5.164	0.532	-1.835	2.203	-2.446	-0.179	2.906	-2.822	-1.362	-1.116	1.864	0.648	-5.268	-0.264	2.340	-4.476	1.371	6.806	-0.341	4.072	-0.608	5.267	-1.040	1.134	-1.843	4.719	1.927	-3.520	-1.712	-3.102	-1.125	-1.170	-2.537	-0.878	-5.669	-2.242	-2.254	4.811	2.102	2.878	-3.699	1.457	-0.593	-0.289	-1.286	0.558	0.671	-3.369	1.099
toward	-0.332	4.105	-0.292	0.348	1.718	0.334	-1.579	-1.238	1.335	-4.086	-0.229	1.899	2.229	-4.296	1.350	0.553	-1.229	-1.972	-4.265	-1.372	-2.666	-1.872	2.632	-0.548	2.864	-0.985	2.999	2.972	1.405	2.402	1.315	-3.514	-0.004	-0.566	0.928	-2.436	3.404	-2.240	-1.872	0.554	-1.206	2.094	-1.458	0.247	3.556	1.792	-0.294	3.224	3.154	-4.296
easy	2.274	3.088	-3.355	2.083	-3.822	1.660	1.897	2.769	2.432	-3.029	-0.510	-1.592	-2.913	-0.610	-0.544	0.549	-0.546	1.498	-2.358	-2.548	-1.420	-1.763	0.502	2.390	-2.771	2.654	-0.494	-2.011	1.559	-3.309	1.428	2.016	-2.058	-0.550	-0.582	1.660	1.994	1.038	-4.751	-2.514	0.022	-6.679	0.424	1.476	-0.070	-3.529	4.192	-0.666	0.642	1.308
attempted	-0.520	5.108	-0.033	-2.174	-0.854	-1.413	-0.050	2.239	4.234	3.006	4.295	-2.193	1.204	-1.780	-0.108	2.004	1.946	-0.572	0.739	0.872	2.982	-1.930	5.797	0.965	-2.452	0.580	0.547	0.532	-0.537	-2.149	-1.334	-5.714	1.946	-3.343	-1.007	1.490	0.198	-1.898	-3.502	1.292	0.143	-2.378	2.705	-0.469	-2.367	-3.066	-0.415	1.804	1.870	-5.571
invasion	-3.879	4.942	-3.837	-1.685	2.636	0.126	0.850	4.947	-0.255	2.822	-0.294	-3.284	3.712	-1.409	2.370	-0.892	1.439	0.491	1.654	1.664	3.052	-7.136	6.326	-4.176	5.273	-1.248	1.287	0.708	0.859	3.585	-0.481	-1.607	-2.124	-1.385	-3.204	-0.216	-2.040	-1.332	1.812	-1.486	-2.754	4.906	2.261	-2.700	-1.420	0.310	-1.753	0.465	-4.298	2.297
existing	-2.115	1.219	-1.989	3.178	-2.006	0.693	0.775	-0.678	4.008	-0.593	-1.803	-2.277	-0.000	-0.290	0.572	-2.032	-3.130	3.766	-1.740	-1.107	-0.805	0.796	1.236	2.910	-2.489	-0.119	-2.369	0.715	-0.187	-1.126	0.304	-1.159	0.893	-0.374	-3.070	2.163	-2.152	-0.004	-4.651	0.368	-0.164	3.542	1.862	-1.180	0.871	-3.321	-0.349	-0.709	2.577	-1.565
saying	2.731	5.634	2.463	-3.382	-2.628	2.150	-1.866	3.968	-3.786	4.007	-0.797	2.287	-0.622	-2.226	-0.764	1.284	-1.120	-1.972	-2.978	1.416	0.549	-0.695	0.594	1.661	-2.828	0.842	-0.968	-1.094	2.995	0.825	-3.782	0.812	-0.922	-1.651	1.557	-1.176	1.188	2.758	1.217	-3.027	1.112	1.161	-1.601	-0.344	0.881	3.267	-1.003	-4.524	-0.197	0.283
develop	-3.998	1.800	1.235	3.632	-0.938	1.088	-1.989	-0.171	1.784	-1.989	0.134	-1.826	1.662	-0.773	0.106	-4.389	-2.544	3.622	-2.461	-1.742	-3.445	-4.231	-0.044	0.063	1.334	0.982	-1.507	3.670	-3.497	-2.213	-2.658	-2.396	1.371	0.421	0.495	-2.430	1.568	-1.435	-6.728	0.431	-2.915	-0.910	-1.674	0.693	2.512	1.044	-3.179	2.210	-0.744	0.103
focus	-1.008	-0.036	-0.845	2.696	-2.164	-0.458	0.514	0.678	2.880	-2.965	-0.912	3.186	-0.616	0.313	3.278	-3.392	-2.135	-0.333	-1.777	1.486	-4.706	1.490	0.740	1.270	0.715	0.153	-0.859	3.942	1.992	0.526	1.767	-3.429	0.748	-1.439	0.488	-2.379	3.561	-0.999	-3.736	1.592	-0.480	0.075	-0.713	2.074	3.757	1.333	-0.231	2.262	0.072	-2.430
effort	-2.997	4.435	-2.923	2.963	-2.300	2.508	0.380	2.131	1.088	0.497	0.055	-1.390	0.956	-0.416	0.433	0.520	3.072	0.405	-1.665	0.854	-1.848	-1.747	3.197	0.645	-1.160	2.889	-0.577	3.171	0.559	-0.315	-1.164	-3.102	-2.280	-3.079	-2.131	-0.056	-1.066	-2.509	-4.146	-3.385	-1.755	1.601	-0.688	1.280	-2.062	0.428	1.941	1.111	-2.848	-0.415
tried	0.894	5.345	-0.413	-2.715	-1.668	-0.640	-0.405	2.140	3.299	2.976	3.068	-3.354	0.663	-1.404	0.825	2.322	2.004	-0.014	-0.197	1.149	2.769	-0.612	5.063	1.483	-2.417	1.681	0.004	-2.166	-0.696	-2.403	-3.429	-3.753	1.379	-2.774	0.727	-1.442	0.433	-0.908	-3.968	-0.653	-0.736	-3.938	1.018	0.431	-3.001	-1.021	-1.475	0.687	1.341	-5.187
plays	-2.370	-1.527	2.606	-1.721	0.500	-0.121	0.539	2.647	-2.636	-1.804	-2.751	4.622	-2.203	1.841	-0.254	-3.079	1.469	-1.914	-0.577	1.800	-1.591	3.126	-2.256	2.020	4.325	0.938	-1.333	0.053	-3.608	4.465	1.681	-0.454	-0.234	2.511	2.110	0.816	-0.391	-0.046	-1.827	-0.827	3.812	-4.311	2.560	0.091	1.212	0.917	1.009	3.649	-4.838	-1.935
$	-0.427	-0.334	1.434	1.172	1.916	0.728	4.285	2.886	-1.917	-1.317	0.814	1.287	0.311	0.635	-1.801	4.132	-2.399	-0.811	0.307	0.693	-0.249	0.388	-2.728	-0.949	-0.474	-0.097	-2.255	-1.070	2.272	-0.400	-1.839	-1.245	-0.728	-2.371	-0.334	-3.764	-0.979	-2.151	-2.430	-1.201	-0.583	-1.037	-0.977	1.180	1.057	-3.082	-0.576	0.550	-0.927	3.665
chemistry	-0.353	-2.125	-2.606	2.126	1.793	3.933	4.752	-4.523	4.209	3.253	-0.199	1.396	-0.727	0.673	-0.069	-1.772	2.987	1.259	3.778	3.528	-6.507	1.780	-9.019	-1.228	2.253	2.087	-2.757	3.714	-1.621	-5.095	-3.854	1.781	-0.229	-1.736	3.210	-1.190	1.399	2.065	0.677	0.571	-2.782	0.086	0.147	3.665	-4.417	0.549	-2.082	0.061	-1.336	2.818
offered	0.634	-0.332	0.087	0.164	-1.062	-1.464	0.821	2.317	1.134	0.753	2.434	0.124	0.798	-0.925	-1.041	1.205	-1.098	-0.635	-0.403	0.473	1.645	-0.624	2.693	3.502	-1.454	1.418	-3.001	1.554	-1.211	1.248	-0.980	-1.660	4.225	0.683	-2.272	-3.125	-0.485	0.940	-6.087	0.103	0.256	-1.423	-1.590	0.632	1.852	-0.193	-3.339	1.576	-0.753	0.760
quantum	1.320	-0.447	4.310	2.530	3.613	6.140	1.427	-2.445	4.570	2.661	-5.348	-0.746	0.536	-2.773	7.171	-2.496	2.047	3.559	5.953	4.770	-2.151	1.592	-3.503	1.529	0.253	1.722	-0.983	0.745	0.871	-3.606	4.293	-1.002	-5.459	1.567	-0.219	2.365	4.591	3.742	-2.800	2.241	0.795	-0.342	3.026	2.154	-0.519	-5.090	-5.516	-4.113	0.142	0.359
needs	-1.868	3.765	-1.143	1.797	-3.897	3.219	0.483	-1.991	0.584	-1.938	1.342	-0.362	-3.221	-0.563	0.729	-1.066	-0.583	1.649	-2.549	-3.177	-4.692	1.783	0.457	1.835	-4.487	1.636	-3.997	2.267	3.549	-0.886	-2.813	0.890	0.577	-0.773	0.794	-2.254	0.362	-2.541	-3.066	-1.867	1.404	0.112	-1.006	1.880	0.967	-2.709	1.443	0.588	-1.700	1.240
avoid	0.976	6.900	-1.567	0.564	-0.550	1.314	-1.100	5.057	1.250	-1.328	-1.050	-0.487	1.547	-1.186	0.129	-0.039	-3.776	1.104	-3.520	-3.723	2.224	-2.188	3.831	-1.058	-0.713	0.878	-1.970	2.511	-0.810	-0.810	-1.384	-0.378	1.374	1.556	2.369	-2.720	1.657	0.364	-2.185	2.845	-1.338	-0.343	3.321	2.549	0.716	-0.929	-1.520	-2.340	-1.958	1.285
determined	-2.593	2.490	3.477	-0.276	-3.064	-2.093	1.964	-3.710	2.929	1.152	0.320	2.253	0.129	-1.587	2.133	-0.346	-1.153	2.408	0.541	0.648	0.335	-1.202	2.931	1.518	-2.658	-0.093	-2.910	0.290	2.084	2.166	0.644	-0.401	2.341	2.776	-2.002	-2.518	2.187	-0.103	-4.027	2.120	1.823	-1.425	1.989	-0.606	-1.663	-2.252	-1.541	-0.493	-0.295	-1.560
'	-0.165	3.268	1.248	-0.052	0.323	1.156	3.149	-0.540	-2.063	0.303	-2.260	0.064	-2.231	-0.481	0.347	0.148	-0.201	-0.278	0.621	-0.740	-0.119	-0.512	-2.429	-0.876	-1.164	1.353	0.638	-2.349	0.594	0.559	-1.719	0.311	-1.865	-2.497	2.259	-1.533	1.541	-1.332	-1.343	-1.169	0.361	-1.601	-0.542	-1.073	0.300	-0.768	-1.059	-1.504	0.565	2.175
violence	-0.027	4.969	-1.161	-0.988	-1.164	-1.458	-2.581	5.677	-2.044	-2.616	-4.241	5.480	5.449	0.736	0.474	0.687	-2.215	2.015	-0.544	1.479	-1.086	2.233	7.063	-3.851	3.810	3.245	0.360	1.225	4.876	-0.326	-0.447	-4.532	-1.053	-4.901	0.538	0.497	1.155	-0.538	1.116	5.248	1.626	2.638	0.133	0.190	-0.659	-1.686	3.345	1.012	-0.108	-2.012
buildings	1.945	-2.451	-5.524	0.690	-0.871	-4.623	-3.450	1.335	4.885	-0.201	2.778	-4.310	-1.555	-0.093	2.449	1.018	-1.530	4.306	-1.013	3.330	-0.234	7.664	-3.441	2.254	-1.670	-1.835	0.917	-0.132	-4.129	1.096	2.172	0.434	-4.147	-0.244	0.399	-2.683	-6.335	-3.871	1.675	1.500	-0.876	5.793	3.619	-1.910	0.925	-2.802	6.148	3.079	2.895	0.417
dictionary	9.180	-2.602	-0.154	0.738	3.660	2.639	0.297	-3.018	0.670	-1.355	-0.231	-0.384	-2.298	-1.042	0.716	-5.505	-2.804	0.264	2.087	4.532	-1.635	-2.010	-1.301	2.502	0.426	2.402	1.505	3.166	4.424	-1.456	0.255	3.413	4.245	1.072	-2.690	7.774	-6.594	1.381	-0.922	-0.420	-2.390	-1.433	2.934	5.831	-0.794	5.613	3.819	-2.111	2.668	2.876
argue	1.525	3.930	4.121	1.370	-2.671	-1.031	-2.593	0.308	-0.398	-0.304	-3.775	1.821	1.549	-2.263	2.682	-3.968	-4.731	3.879	-4.823	5.187	-0.012	-4.489	1.817	0.150	-1.215	-0.548	-1.986	0.618	-0.292	5.470	-4.015	-3.636	2.113	-1.621	2.559	-1.114	0.840	1.909	-4.350	2.073	1.387	2.831	-0.364	2.867	2.180	-3.428	-0.064	-2.351	1.134	-1.916
talk	4.437	2.037	2.752	0.528	-1.931	0.848	1.280	5.696	-1.914	-1.425	0.527	0.579	-0.743	-1.994	1.808	-4.671	-1.869	-3.155	0.977	0.087	-3.431	0.342	-3.980	2.366	-0.894	0.316	-1.699	-2.095	2.795	-4.498	-1.814	0.312	-0.983	-2.590	4.292	-0.165	-0.255	0.262	-0.916	-0.307	0.770	-0.804	-0.840	-0.397	-2.069	2.796	-1.720	0.514	-1.805	0.995
aspects	-0.859	-1.512	-2.537	-0.347	-1.580	2.846	-2.345	-0.334	2.196	-1.174	-0.811	0.971	-3.043	3.039	4.388	-4.572	0.324	1.237	-0.132	0.517	-5.657	2.588	-1.921	1.103	0.371	1.171	-0.949	3.983	2.178	2.905	-1.360	-3.471	2.998	-3.462	1.320	1.744	2.403	-2.836	-0.694	1.099	0.002	1.722	0.934	2.404	-0.511	-2.995	1.332	-1.005	0.466	-3.828
traditions	-2.654	-1.881	-4.732	-5.144	-0.135	0.155	-4.439	0.187	1.042	-3.261	-4.697	-5.382	-1.856	3.258	-0.254	-5.417	0.874	-1.710	-0.414	1.419	-5.772	1.424	-0.079	1.505	-0.024	-0.764	2.569	0.777	2.759	3.805	-0.012	-2.491	5.716	-1.893	3.858	-0.591	-0.990	0.205	0.009	3.273	-1.131	4.676	0.724	1.261	-0.017	-1.065	1.332	-2.658	2.416	-4.879
communication	0.880	2.200	-1.100	2.787	-0.063	4.244	-0.449	1.876	0.257	-3.937	0.676	2.464	-1.306	2.436	3.520	-5.810	-1.775	4.268	0.345	-1.683	-3.138	-0.719	-0.390	1.676	0.991	1.152	-4.074	5.028	3.868	-2.860	2.112	2.077	1.868	-0.733	1.333	0.656	0.154	-0.370	-4.096	-2.210	-1.828	-0.746	-1.504	-2.670	-0.431	-0.498	0.986	-1.325	1.984	-1.785
factors	-4.698	-0.040	-1.572	3.563	-2.517	0.708	-3.182	-2.621	1.671	-2.767	-2.269	2.248	-3.999	-0.624	5.150	-0.229	1.940	0.648	-1.362	2.622	-2.922	0.059	-0.857	-4.833	-0.415	1.302	-4.527	2.338	4.422	0.884	0.292	-0.386	2.432	-1.150	0.787	0.669	2.696	-4.667	-1.074	3.989	0.157	3.128	0.156	3.188	-1.282	-7.410	0.685	-1.191	-3.992	-1.730
estimated	-1.156	-1.950	1.897	3.885	-0.320	-4.885	0.151	-4.323	-2.002	-3.509	0.237	2.900	1.303	-2.998	-1.478	5.000	-1.921	1.214	4.349	4.239	-1.036	-3.070	3.908	0.347	-0.271	-2.676	-0.740	-2.596	5.420	1.662	-1.579	-0.152	-1.057	-2.148	-3.278	-2.937	-4.464	-3.819	0.953	2.223	-1.568	-1.259	-1.854	-1.418	-1.234	-4.469	0.842	-1.565	-4.256	3.387
sport	4.312	-1.350	-2.483	5.515	-4.545	-1.149	0.611	2.445	-2.890	0.410	-3.962	-0.789	-2.713	6.510	-2.836	-1.657	-2.241	0.152	4.902	0.936	-4.372	-0.960	-0.542	-3.512	2.164	-3.428	0.017	-1.006	0.538	2.223	3.395	-1.040	1.761	-1.747	2.163	-1.868	1.820	-2.634	-1.934	-4.461	-3.301	-0.468	2.369	5.579	-1.422	-0.044	1.796	4.140	2.226	-1.530
job	-0.545	1.727	-1.200	0.320	-1.895	3.054	-0.515	3.026	-0.755	1.826	-0.266	1.304	0.324	-2.503	-1.718	0.125	-1.418	-3.307	-1.402	0.199	-0.173	3.850	-0.890	2.990	-1.893	5.638	-2.353	2.246	0.616	-0.477	-2.054	1.790	-0.360	-1.406	3.323	-0.263	-1.325	-1.840	-1.855	-4.018	-0.788	-0.496	-2.840	4.038	-0.356	0.605	-1.168	3.491	-2.569	1.625
step	-2.191	5.363	3.435	-0.902	-0.189	2.747	0.587	-1.715	2.470	2.375	-0.345	-0.824	0.019	-5.771	-2.704	0.909	-0.590	0.107	-0.633	-1.544	-5.072	1.275	-2.163	-4.577	-2.448	1.384	0.916	2.822	0.259	2.374	2.440	-0.551	0.201	0.215	-0.970	1.916	0.386	-3.830	-3.470	0.462	-0.866	1.967	1.658	0.891	4.709	1.283	1.868	2.575	-2.982	-2.607
build	0.006	2.423	-0.136	2.261	-0.649	-0.307	0.503	2.009	2.636	-0.040	-0.497	-3.648	-0.617	-3.513	-0.887	-1.868	-3.967	1.562	-1.660	-2.170	0.833	-0.491	-0.760	2.514	-0.967	-0.355	-1.602	3.330	-4.137	-0.362	-1.429	-3.080	-2.895	2.868	-1.013	-3.180	-2.837	-0.679	-5.429	-2.570	-1.590	1.108	0.658	0.190	2.902	-0.413	-0.529	3.149	0.755	4.456
formation	-4.292	3.647	0.041	2.103	2.955	-0.399	2.385	-4.115	3.392	-0.277	-4.080	-0.712	1.400	-1.216	0.449	-0.672	0.854	0.972	0.637	-0.411	-3.224	-2.007	-2.657	-2.977	2.280	-1.598	-3.144	2.767	0.207	2.154	0.492	-2.200	-1.464	2.047	-0.056	-0.219	-0.224	-0.947	0.682	2.223	0.422	2.711	2.913	0.451	-2.149	3.039	1.716	2.809	3.776	-1.603
zone	-3.512	4.862	-1.364	2.557	-2.499	0.964	4.321	-1.086	-2.349	-4.609	0.064	-0.669	2.341	0.779	0.284	-2.473	-0.686	0.988	-1.009	-4.801	2.479	-0.412	-3.596	-3.375	1.519	-5.044	3.368	-1.723	7.173	4.632	1.666	0.680	-1.555	-0.263	-4.172	-1.361	2.104	-4.381	3.369	-3.505	0.000	0.962	-1.052	-0.874	-2.735	-2.188	0.875	1.444	-0.639	-0.729
communications	1.474	1.519	-0.293	3.735	-2.117	2.072	1.383	0.099	-1.828	-1.867	4.501	-0.764	-2.552	4.423	3.984	-2.202	2.235	4.636	3.459	-2.434	2.010	1.179	1.532	2.644	3.302	-2.964	-5.301	3.438	4.587	-1.736	1.980	0.682	0.856	-0.208	-0.872	3.692	-0.397	-3.969	0.672	-2.968	-0.926	1.322	-3.839	-2.885	-0.884	-0.998	-0.345	0.731	2.517	1.524
heavily	-3.717	-0.229	-4.428	4.124	0.962	0.569	-1.053	-0.083	1.271	-2.619	0.071	0.272	-1.350	0.305	1.191	0.816	2.498	-1.844	-2.978	0.997	-0.871	1.383	2.757	0.496	4.941	-0.721	0.742	-1.416	-1.710	1.971	-0.575	-1.950	-0.401	-0.987	0.280	0.850	2.204	-0.862	3.486	-5.170	-0.503	4.460	-1.621	2.380	2.977	-2.552	1.919	-3.299	1.484	-2.301
tour	-1.825	-2.560	2.245	1.095	-3.193	-2.156	-1.279	6.804	-4.088	3.109	-0.010	-5.263	3.569	0.713	-4.623	-0.809	0.537	-3.041	4.612	-0.554	-4.736	1.996	1.689	-3.935	5.151	0.405	1.147	0.879	-2.441	0.625	5.622	-4.819	-3.188	0.595	-1.655	1.576	-2.350	-0.798	-0.383	-4.818	0.989	-0.461	-0.744	0.577	0.389	5.929	-2.548	1.589	-2.623	-0.793
governments	-1.270	3.110	-0.439	3.456	-0.698	-0.014	-0.350	1.042	-2.188	1.068	-2.664	-5.475	4.759	3.575	6.895	3.823	1.867	4.547	-2.083	-0.658	-0.132	-0.232	3.524	-0.385	0.313	0.502	-1.951	0.877	2.999	1.130	-3.340	-1.879	1.554	-2.947	0.370	0.316	0.605	-2.692	-3.653	2.810	1.488	8.154	-0.690	0.409	-0.417	-1.011	2.038	1.006	0.715	-2.963
hydrogen	-1.351	0.374	-5.296	3.184	-0.812	1.864	2.406	-2.218	0.498	1.208	-0.619	3.086	1.728	-4.350	0.767	4.217	1.591	0.172	2.903	2.325	-6.093	-3.778	-5.297	0.612	-1.901	-1.936	-1.962	1.615	-0.632	-5.795	-1.604	-2.020	-1.391	6.984	-1.094	-1.282	-1.333	1.731	-0.375	2.300	3.409	0.239	0.042	0.579	0.929	-2.648	-0.893	-0.659	-0.142	1.235
evil	0.938	2.687	-1.310	-9.295	-1.735	4.423	-1.870	0.267	-1.414	0.684	-7.735	5.597	-1.478	-0.282	2.475	-1.941	-1.724	-0.684	-0.199	-1.462	1.033	0.812	1.913	0.045	-0.002	-2.147	-1.839	0.039	1.275	-0.985	-3.231	-6.787	-2.829	-1.553	1.270	0.964	2.922	2.389	2.317	-0.983	2.285	-0.856	-1.748	0.557	2.450	-2.470	2.322	0.595	-1.731	1.242
competition	0.570	-2.253	1.104	4.346	-3.271	0.085	-0.527	2.910	-2.410	0.423	-4.844	-1.994	3.314	1.516	-0.848	1.639	0.097	1.330	0.100	-0.638	-2.144	-0.218	-0.640	-1.907	0.246	-1.214	-2.002	1.999	0.692	1.485	2.219	-2.822	1.708	0.808	-0.433	-0.728	-0.673	-2.102	-3.340	-6.286	-2.318	2.408	3.146	4.700	-0.013	-3.829	0.139	5.063	1.436	-2.125
combination	-2.587	0.948	-0.233	1.882	0.608	0.928	1.016	1.068	0.224	-0.420	-2.131	1.715	-2.563	0.011	1.350	0.759	0.590	2.237	-0.859	-0.815	-1.073	0.063	-1.752	-1.834	0.221	-0.723	-2.560	3.473	-0.579	0.789	0.801	1.255	2.713	3.621	-0.146	0.731	4.141	0.207	0.116	1.977	-1.429	0.212	1.754	1.614	1.380	-1.568	1.060	-2.341	-0.297	-1.216
parents	-2.230	-1.349	-1.889	-2.325	1.067	1.468	-5.283	-0.038	-4.399	0.047	2.563	-1.944	1.558	-2.887	-1.726	-2.721	-2.007	-5.292	-2.140	0.864	-2.766	1.779	1.650	1.489	-2.152	6.831	0.467	-3.405	-0.963	-3.501	-1.729	0.401	2.299	-2.663	3.635	-3.700	0.807	-1.958	0.405	3.823	-0.075	-0.568	-3.842	2.375	0.172	-2.734	-0.924	1.973	-2.698	-0.823
fell	-3.324	-0.665	0.424	-6.318	0.016	-3.063	1.725	0.542	3.230	0.979	0.444	-2.367	2.542	-2.541	-1.595	3.881	-2.761	-1.637	0.287	4.072	2.745	-0.052	4.462	-2.813	4.417	0.567	-0.648	-2.658	0.202	-0.008	-1.798	-2.097	0.611	-0.358	-1.816	-2.954	1.218	-3.342	-2.103	-1.685	-3.346	-2.693	-1.613	-1.214	0.946	2.329	-1.700	2.428	0.381	-0.032
regarding	2.623	0.033	-1.271	0.571	-0.567	-1.006	-0.257	0.565	2.698	-0.233	1.493	1.298	1.886	-0.020	1.262	-2.084	-2.314	-0.444	-3.404	-2.272	0.486	-0.084	2.403	0.271	1.290	0.459	-5.719	2.233	4.144	2.707	-1.153	-1.904	3.185	-3.450	1.147	-0.008	0.939	4.266	-0.047	1.807	4.186	2.251	0.635	1.479	-1.350	0.463	-3.678	-4.340	-0.108	-2.035
occurred	-2.920	0.517	1.148	-1.288	1.856	-2.926	0.278	2.232	3.883	0.363	-0.937	0.584	3.774	-2.582	-0.623	0.747	-2.277	0.886	2.282	4.564	0.021	-2.302	3.400	-2.856	-0.629	-3.184	-2.704	-0.907	0.142	3.920	1.710	0.022	0.463	-3.564	-0.998	0.030	-0.655	-2.831	-0.574	3.422	0.675	-1.906	3.463	-2.165	-3.941	-0.918	-2.021	-1.017	-2.407	-1.803
opened	3.273	0.141	1.248	-0.465	0.494	-3.474	1.343	2.575	3.074	-0.884	2.992	-4.475	5.025	-1.621	-2.720	-0.293	-0.503	1.772	1.523	1.529	1.749	2.855	-1.414	1.574	0.100	-1.723	-1.258	0.305	-2.774	1.057	2.235	-1.181	-0.157	-0.370	-3.483	-4.024	-2.545	-4.898	0.456	-2.198	2.323	-2.441	0.980	-4.843	0.531	1.987	-1.368	4.250	0.734	0.292
damage	-4.440	4.687	-4.516	2.104	-1.886	-1.080	-1.692	1.459	1.855	-2.035	-1.927	1.722	-0.969	-0.684	1.510	2.547	-5.825	4.038	-0.854	3.246	3.887	-1.638	0.264	-8.630	2.347	2.915	-3.482	1.324	-2.837	1.154	1.480	-3.088	-2.316	2.015	-0.954	-3.657	0.200	-1.140	2.545	-0.341	1.496	-1.777	-1.239	1.390	-1.337	-5.670	1.461	0.033	-6.993	2.576
hence	-0.341	1.924	-0.446	-0.040	0.367	1.625	0.698	-1.872	0.130	0.614	-2.789	2.061	-0.849	0.134	-1.545	0.556	-1.958	1.159	-1.956	-0.707	-0.659	0.080	0.450	0.391	-3.217	-2.228	-1.149	-0.568	0.660	1.182	-0.820	1.053	-0.145	2.747	1.265	-0.186	2.246	1.453	-1.789	0.855	-2.019	0.916	0.487	0.511	0.899	-0.619	-0.127	-3.684	0.751	-0.391
speak	1.307	2.405	1.724	-3.610	-0.042	0.825	1.562	2.220	-4.089	-0.729	-2.691	-0.195	-0.277	0.420	4.237	-4.225	-3.760	-2.573	-0.029	1.114	-4.847	-1.601	3.709	3.039	-0.481	2.972	1.897	-6.472	-0.101	1.013	-4.778	4.519	3.169	0.837	2.724	-1.598	-1.255	-0.067	-3.473	1.721	-4.264	-1.454	-3.316	-0.461	-1.528	1.950	0.287	-2.826	-1.127	1.871
